Polls ID,Poll Responses Response,Assessment reports Hashtag,Assessment reports Score,time_stamp,tokenized_responses,stemmed_responses,clean_responses,string,LOs/ HCs,College,Course,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,automated_readability_index,coleman_liau_index,dale_chall_readability_score,linsear_write_formula
92172,"How to demonstrate: You can do the truth tables to compare the sentences, if the truth tables have the same values, we say that they are equivalent. 

In this case, P(narwhals exist) -> Q(unicorns invisible) is compared with P^~Q. They are actually the negation of one another, as their truth table is TFTT and FTFF, respectively.",#deduction,4,2194,"['How', 'to', 'demonstrate', 'You', 'can', 'do', 'the', 'truth', 'tables', 'to', 'compare', 'the', 'sentences', 'if', 'the', 'truth', 'tables', 'have', 'the', 'same', 'values', 'we', 'say', 'that', 'they', 'are', 'equivalent', 'In', 'this', 'case', 'P', 'narwhals', 'exist', 'Q', 'unicorns', 'invisible', 'is', 'compared', 'with', 'P', 'Q', 'They', 'are', 'actually', 'the', 'negation', 'of', 'one', 'another', 'as', 'their', 'truth', 'table', 'is', 'TFTT', 'and', 'FTFF', 'respectively']","['how', 'to', 'demonstr', 'you', 'can', 'do', 'the', 'truth', 'tabl', 'to', 'compar', 'the', 'sentenc', 'if', 'the', 'truth', 'tabl', 'have', 'the', 'same', 'valu', 'we', 'say', 'that', 'they', 'are', 'equival', 'in', 'this', 'case', 'p', 'narwhal', 'exist', 'q', 'unicorn', 'invis', 'is', 'compar', 'with', 'p', 'q', 'they', 'are', 'actual', 'the', 'negat', 'of', 'one', 'anoth', 'as', 'their', 'truth', 'tabl', 'is', 'tftt', 'and', 'ftff', 'respect']","['demonstr', 'truth', 'tabl', 'compar', 'sentenc', 'truth', 'tabl', 'valu', 'say', 'equival', 'case', 'p', 'narwhal', 'exist', 'q', 'unicorn', 'invis', 'compar', 'p', 'q', 'actual', 'negat', 'one', 'anoth', 'truth', 'tabl', 'tftt', 'ftff', 'respect']",demonstr truth tabl compar sentenc truth tabl valu say equival case p narwhal exist q unicorn invis compar p q actual negat one anoth truth tabl tftt ftff respect,deduction,AH,AH154,58.96,12.2,12.98,0.0,14.8,10.11,14.88,15.5
96318,"Yes. The general rule for negating with quantifiers follows the De Morgan's laws.
To negate the whole statment:
) change ""for all"" to ""some""
) negate the rest by De Morgan's laws

~ ∀x P(x) <--> Ex ~P(x)",#deduction,3,2624,"['Yes', 'The', 'general', 'rule', 'for', 'negating', 'with', 'quantifiers', 'follows', 'the', 'De', ""Morgan's"", 'laws', 'To', 'negate', 'the', 'whole', 'statment', 'change', 'for', 'all', 'to', 'some', 'negate', 'the', 'rest', 'by', 'De', ""Morgan's"", 'laws', 'x', 'P', 'x', 'Ex', 'P', 'x']","['yes', 'the', 'general', 'rule', 'for', 'negat', 'with', 'quantifi', 'follow', 'the', 'de', 'morgan', 'law', 'to', 'negat', 'the', 'whole', 'statment', 'chang', 'for', 'all', 'to', 'some', 'negat', 'the', 'rest', 'by', 'de', 'morgan', 'law', 'x', 'p', 'x', 'ex', 'p', 'x']","['yes', 'general', 'rule', 'negat', 'quantifi', 'follow', 'de', 'morgan', 'law', 'negat', 'whole', 'statment', 'chang', 'negat', 'rest', 'de', 'morgan', 'law', 'x', 'p', 'x', 'ex', 'p', 'x']",yes general rule negat quantifi follow de morgan law negat whole statment chang negat rest de morgan law x p x ex p x,deduction,AH,AH154,72.5,9.1,9.6,0.0,9.0,5.75,10.75,13.0
96320,AxL(P(x)g)),#deduction,1,2625,"['AxL', 'P', 'x', 'g']","['axl', 'p', 'x', 'g']","['axl', 'p', 'x', 'g']",axl p x g,deduction,AH,AH154,118.18,-2.3,1.6,0.0,-12.5,-14.51,19.62,1.0
96324,"There is a general rule for negating each of the quantifiers on its own - negating a universal is done by proving that the negation of it exists, and negating an exsistantial is done by showing that everything is the negation of it. So you can create a general rule, which is in order to negate a quantifier stating P(x), you need to show <the opposite quantifier> is not P(x).",#deduction,3,2626,"['There', 'is', 'a', 'general', 'rule', 'for', 'negating', 'each', 'of', 'the', 'quantifiers', 'on', 'its', 'own', 'negating', 'a', 'universal', 'is', 'done', 'by', 'proving', 'that', 'the', 'negation', 'of', 'it', 'exists', 'and', 'negating', 'an', 'exsistantial', 'is', 'done', 'by', 'showing', 'that', 'everything', 'is', 'the', 'negation', 'of', 'it', 'So', 'you', 'can', 'create', 'a', 'general', 'rule', 'which', 'is', 'in', 'order', 'to', 'negate', 'a', 'quantifier', 'stating', 'P', 'x', 'you', 'need', 'to', 'show', 'the', 'opposite', 'quantifier', 'is', 'not', 'P', 'x']","['there', 'is', 'a', 'general', 'rule', 'for', 'negat', 'each', 'of', 'the', 'quantifi', 'on', 'it', 'own', 'negat', 'a', 'univers', 'is', 'done', 'by', 'prove', 'that', 'the', 'negat', 'of', 'it', 'exist', 'and', 'negat', 'an', 'exsistanti', 'is', 'done', 'by', 'show', 'that', 'everyth', 'is', 'the', 'negat', 'of', 'it', 'so', 'you', 'can', 'creat', 'a', 'general', 'rule', 'which', 'is', 'in', 'order', 'to', 'negat', 'a', 'quantifi', 'state', 'p', 'x', 'you', 'need', 'to', 'show', 'the', 'opposit', 'quantifi', 'is', 'not', 'p', 'x']","['general', 'rule', 'negat', 'quantifi', 'negat', 'univers', 'done', 'prove', 'negat', 'exist', 'negat', 'exsistanti', 'done', 'show', 'everyth', 'negat', 'creat', 'general', 'rule', 'order', 'negat', 'quantifi', 'state', 'p', 'x', 'need', 'show', 'opposit', 'quantifi', 'p', 'x']",general rule negat quantifi negat univers done prove negat exist negat exsistanti done show everyth negat creat general rule order negat quantifi state p x need show opposit quantifi p x,deduction,AH,AH154,48.47,14.2,14.98,0.0,17.8,12.49,10.27,19.5
96326,"The Universe of Discourse refers to all the objects in a collection that is being discouse for the specific scenario (or discourse).

Translation:
L(Ax(P(x)),g)",#deduction,2,2627,"['The', 'Universe', 'of', 'Discourse', 'refers', 'to', 'all', 'the', 'objects', 'in', 'a', 'collection', 'that', 'is', 'being', 'discouse', 'for', 'the', 'specific', 'scenario', 'or', 'discourse', 'Translation', 'L', 'Ax', 'P', 'x', 'g']","['the', 'univers', 'of', 'discours', 'refer', 'to', 'all', 'the', 'object', 'in', 'a', 'collect', 'that', 'is', 'be', 'discous', 'for', 'the', 'specif', 'scenario', 'or', 'discours', 'translat', 'l', 'ax', 'p', 'x', 'g']","['univers', 'discours', 'refer', 'object', 'collect', 'discous', 'specif', 'scenario', 'discours', 'translat', 'l', 'ax', 'p', 'x', 'g']",univers discours refer object collect discous specif scenario discours translat l ax p x g,deduction,AH,AH154,64.71,8.0,6.0,0.0,9.9,11.53,18.07,6.5
96330,"There is a general rule for negating quantifiers, which is the De Morgan's rule, which states:
¬∀xP(x) ⇔ ∃x¬P(x)
¬∃xP(x)⇔∀x¬P(x)
There are variations too. And it is our job to determine which argument falls into which scenario and apply the appropriate rule. Also, it is important that we choose the correct UD and be consistent within our argument.",#deduction,3,2628,"['There', 'is', 'a', 'general', 'rule', 'for', 'negating', 'quantifiers', 'which', 'is', 'the', 'De', ""Morgan's"", 'rule', 'which', 'states', 'xP', 'x', 'x', 'P', 'x', 'xP', 'x', 'x', 'P', 'x', 'There', 'are', 'variations', 'too', 'And', 'it', 'is', 'our', 'job', 'to', 'determine', 'which', 'argument', 'falls', 'into', 'which', 'scenario', 'and', 'apply', 'the', 'appropriate', 'rule', 'Also', 'it', 'is', 'important', 'that', 'we', 'choose', 'the', 'correct', 'UD', 'and', 'be', 'consistent', 'within', 'our', 'argument']","['there', 'is', 'a', 'general', 'rule', 'for', 'negat', 'quantifi', 'which', 'is', 'the', 'de', 'morgan', 'rule', 'which', 'state', 'xp', 'x', 'x', 'p', 'x', 'xp', 'x', 'x', 'p', 'x', 'there', 'are', 'variat', 'too', 'and', 'it', 'is', 'our', 'job', 'to', 'determin', 'which', 'argument', 'fall', 'into', 'which', 'scenario', 'and', 'appli', 'the', 'appropri', 'rule', 'also', 'it', 'is', 'import', 'that', 'we', 'choos', 'the', 'correct', 'ud', 'and', 'be', 'consist', 'within', 'our', 'argument']","['general', 'rule', 'negat', 'quantifi', 'de', 'morgan', 'rule', 'state', 'xp', 'x', 'x', 'p', 'x', 'xp', 'x', 'x', 'p', 'x', 'variat', 'job', 'determin', 'argument', 'fall', 'scenario', 'appli', 'appropri', 'rule', 'import', 'choos', 'correct', 'ud', 'consist', 'within', 'argument']",general rule negat quantifi de morgan rule state xp x x p x xp x x p x variat job determin argument fall scenario appli appropri rule import choos correct ud consist within argument,deduction,AH,AH154,36.97,16.6,17.13,0.0,16.1,8.54,13.68,22.0
96330,"Yes, a general rule for negating with quantifiers ('All' or 'Some')  exists as
) Change All --> Some or Some -->All
) negate the complex statement after Ax/Ex . (i.e. ~P(x) for AxP(x))
) continue negation using DeMorgan's law for propositional logics inside the complex statement after Ax/Ex (i.e.   ~(Ax(Lx --> Mx)) = Ex(~(Lx-->Mx)) where ~(Lx-->Mx) = Lx ^ ~Mx, substitute it back to get final answer as Ex(Lx ^ ~Mx).",#deduction,3,2628,"['Yes', 'a', 'general', 'rule', 'for', 'negating', 'with', 'quantifiers', ""'All'"", 'or', ""'Some'"", 'exists', 'as', 'Change', 'All', 'Some', 'or', 'Some', 'All', 'negate', 'the', 'complex', 'statement', 'after', 'Ax', 'Ex', 'i', 'e', 'P', 'x', 'for', 'AxP', 'x', 'continue', 'negation', 'using', ""DeMorgan's"", 'law', 'for', 'propositional', 'logics', 'inside', 'the', 'complex', 'statement', 'after', 'Ax', 'Ex', 'i', 'e', 'Ax', 'Lx', 'Mx', 'Ex', 'Lx', 'Mx', 'where', 'Lx', 'Mx', 'Lx', 'Mx', 'substitute', 'it', 'back', 'to', 'get', 'final', 'answer', 'as', 'Ex', 'Lx', 'Mx']","['yes', 'a', 'general', 'rule', 'for', 'negat', 'with', 'quantifi', 'all', 'or', 'some', 'exist', 'as', 'chang', 'all', 'some', 'or', 'some', 'all', 'negat', 'the', 'complex', 'statement', 'after', 'ax', 'ex', 'i', 'e', 'p', 'x', 'for', 'axp', 'x', 'continu', 'negat', 'use', 'demorgan', 'law', 'for', 'proposit', 'logic', 'insid', 'the', 'complex', 'statement', 'after', 'ax', 'ex', 'i', 'e', 'ax', 'lx', 'mx', 'ex', 'lx', 'mx', 'where', 'lx', 'mx', 'lx', 'mx', 'substitut', 'it', 'back', 'to', 'get', 'final', 'answer', 'as', 'ex', 'lx', 'mx']","['yes', 'general', 'rule', 'negat', 'quantifi', 'exist', 'chang', 'negat', 'complex', 'statement', 'ax', 'ex', 'e', 'p', 'x', 'axp', 'x', 'continu', 'negat', 'demorgan', 'law', 'proposit', 'logic', 'insid', 'complex', 'statement', 'ax', 'ex', 'e', 'ax', 'lx', 'mx', 'ex', 'lx', 'mx', 'lx', 'mx', 'lx', 'mx', 'substitut', 'back', 'get', 'final', 'answer', 'ex', 'lx', 'mx']",yes general rule negat quantifi exist chang negat complex statement ax ex e p x axp x continu negat demorgan law proposit logic insid complex statement ax ex e ax lx mx ex lx mx lx mx lx mx substitut back get final answer ex lx mx,deduction,AH,AH154,40.69,19.3,20.5,0.0,20.5,6.29,12.69,26.5
96336,"There is a general rule defined by DeMorgan's Law of Quantifiers that states that ¬∀xP(x)⇔∃x¬P(x) and
¬∃xP(x))⇔∀x¬P(x). This states that the negation of the universal quantifier becomes ""some/at least one"" + negation of premise and the negation of the existential quantifier becomes ""all"" + negation of the premise. However, there could be cases in which these rule do not fully encompass the sentence. (Such as ""more than one"", ""less than "", etc.) Although there might be anomolies, through the activities, we saw that these rules can help us negate SL statements.",#deduction,4,2630,"['There', 'is', 'a', 'general', 'rule', 'defined', 'by', ""DeMorgan's"", 'Law', 'of', 'Quantifiers', 'that', 'states', 'that', 'xP', 'x', 'x', 'P', 'x', 'and', 'xP', 'x', 'x', 'P', 'x', 'This', 'states', 'that', 'the', 'negation', 'of', 'the', 'universal', 'quantifier', 'becomes', 'some', 'at', 'least', 'one', 'negation', 'of', 'premise', 'and', 'the', 'negation', 'of', 'the', 'existential', 'quantifier', 'becomes', 'all', 'negation', 'of', 'the', 'premise', 'However', 'there', 'could', 'be', 'cases', 'in', 'which', 'these', 'rule', 'do', 'not', 'fully', 'encompass', 'the', 'sentence', 'Such', 'as', 'more', 'than', 'one', 'less', 'than', 'etc', 'Although', 'there', 'might', 'be', 'anomolies', 'through', 'the', 'activities', 'we', 'saw', 'that', 'these', 'rules', 'can', 'help', 'us', 'negate', 'SL', 'statements']","['there', 'is', 'a', 'general', 'rule', 'defin', 'by', 'demorgan', 'law', 'of', 'quantifi', 'that', 'state', 'that', 'xp', 'x', 'x', 'p', 'x', 'and', 'xp', 'x', 'x', 'p', 'x', 'this', 'state', 'that', 'the', 'negat', 'of', 'the', 'univers', 'quantifi', 'becom', 'some', 'at', 'least', 'one', 'negat', 'of', 'premis', 'and', 'the', 'negat', 'of', 'the', 'existenti', 'quantifi', 'becom', 'all', 'negat', 'of', 'the', 'premis', 'howev', 'there', 'could', 'be', 'case', 'in', 'which', 'these', 'rule', 'do', 'not', 'fulli', 'encompass', 'the', 'sentenc', 'such', 'as', 'more', 'than', 'one', 'less', 'than', 'etc', 'although', 'there', 'might', 'be', 'anomoli', 'through', 'the', 'activ', 'we', 'saw', 'that', 'these', 'rule', 'can', 'help', 'us', 'negat', 'sl', 'statement']","['general', 'rule', 'defin', 'demorgan', 'law', 'quantifi', 'state', 'xp', 'x', 'x', 'p', 'x', 'xp', 'x', 'x', 'p', 'x', 'state', 'negat', 'univers', 'quantifi', 'becom', 'least', 'one', 'negat', 'premis', 'negat', 'existenti', 'quantifi', 'becom', 'negat', 'premis', 'howev', 'case', 'rule', 'fulli', 'encompass', 'sentenc', 'one', 'less', 'etc', 'although', 'anomoli', 'activ', 'saw', 'rule', 'help', 'us', 'negat', 'sl', 'statement']",general rule defin demorgan law quantifi state xp x x p x xp x x p x state negat univers quantifi becom least one negat premis negat existenti quantifi becom negat premis howev case rule fulli encompass sentenc one less etc although anomoli activ saw rule help us negat sl statement,deduction,AH,AH154,36.63,20.8,22.75,0.0,25.5,10.0,12.67,29.5
96342,"I think the rule exists. It should be:
¬AxP(x) <--> Ex¬P(x)
¬ExP(x) <--> Ax¬P(x)
We should turn E to A, A to E, add ""¬"" in front of P(x) if there is no ""¬"", remove ""¬"" if there is a ""¬"".",#deduction,3,2632,"['I', 'think', 'the', 'rule', 'exists', 'It', 'should', 'be', 'AxP', 'x', 'Ex', 'P', 'x', 'ExP', 'x', 'Ax', 'P', 'x', 'We', 'should', 'turn', 'E', 'to', 'A', 'A', 'to', 'E', 'add', 'in', 'front', 'of', 'P', 'x', 'if', 'there', 'is', 'no', 'remove', 'if', 'there', 'is', 'a']","['i', 'think', 'the', 'rule', 'exist', 'it', 'should', 'be', 'axp', 'x', 'ex', 'p', 'x', 'exp', 'x', 'ax', 'p', 'x', 'we', 'should', 'turn', 'e', 'to', 'a', 'a', 'to', 'e', 'add', 'in', 'front', 'of', 'p', 'x', 'if', 'there', 'is', 'no', 'remov', 'if', 'there', 'is', 'a']","['think', 'rule', 'exist', 'axp', 'x', 'ex', 'p', 'x', 'exp', 'x', 'ax', 'p', 'x', 'turn', 'e', 'e', 'add', 'front', 'p', 'x', 'remov']",think rule exist axp x ex p x exp x ax p x turn e e add front p x remov,deduction,AH,AH154,92.46,5.6,8.4,0.0,0.5,-3.2,10.69,10.5
96348,"The general rules:
) Negate the statement containing the quantifier
) ~ALLx(Px) <=> SOMEx ~(Px) | ~SOMEx(Px) <=> ALLx ~P(x) | (for some predicate Px); 
- change ALL quantifiers to SOME, or vice versa depending on the statement
- bring the negation connective NOT(~) to before the predicate (Px)
) Use DeMorgan's laws, if applicable (if Px in () was replaced by one or more predicates connected by conditional, conjunction or disjunction). (Or apply double negation, if Px in () was replaced by a negated predicate)",#deduction,3,2634,"['The', 'general', 'rules', 'Negate', 'the', 'statement', 'containing', 'the', 'quantifier', 'ALLx', 'Px', 'SOMEx', 'Px', 'SOMEx', 'Px', 'ALLx', 'P', 'x', 'for', 'some', 'predicate', 'Px', 'change', 'ALL', 'quantifiers', 'to', 'SOME', 'or', 'vice', 'versa', 'depending', 'on', 'the', 'statement', 'bring', 'the', 'negation', 'connective', 'NOT', 'to', 'before', 'the', 'predicate', 'Px', 'Use', ""DeMorgan's"", 'laws', 'if', 'applicable', 'if', 'Px', 'in', 'was', 'replaced', 'by', 'one', 'or', 'more', 'predicates', 'connected', 'by', 'conditional', 'conjunction', 'or', 'disjunction', 'Or', 'apply', 'double', 'negation', 'if', 'Px', 'in', 'was', 'replaced', 'by', 'a', 'negated', 'predicate']","['the', 'general', 'rule', 'negat', 'the', 'statement', 'contain', 'the', 'quantifi', 'allx', 'px', 'somex', 'px', 'somex', 'px', 'allx', 'p', 'x', 'for', 'some', 'predic', 'px', 'chang', 'all', 'quantifi', 'to', 'some', 'or', 'vice', 'versa', 'depend', 'on', 'the', 'statement', 'bring', 'the', 'negat', 'connect', 'not', 'to', 'befor', 'the', 'predic', 'px', 'use', 'demorgan', 'law', 'if', 'applic', 'if', 'px', 'in', 'was', 'replac', 'by', 'one', 'or', 'more', 'predic', 'connect', 'by', 'condit', 'conjunct', 'or', 'disjunct', 'or', 'appli', 'doubl', 'negat', 'if', 'px', 'in', 'was', 'replac', 'by', 'a', 'negat', 'predic']","['general', 'rule', 'negat', 'statement', 'contain', 'quantifi', 'allx', 'px', 'somex', 'px', 'somex', 'px', 'allx', 'p', 'x', 'predic', 'px', 'chang', 'quantifi', 'vice', 'versa', 'depend', 'statement', 'bring', 'negat', 'connect', 'befor', 'predic', 'px', 'demorgan', 'law', 'applic', 'px', 'replac', 'one', 'predic', 'connect', 'condit', 'conjunct', 'disjunct', 'appli', 'doubl', 'negat', 'px', 'replac', 'negat', 'predic']",general rule negat statement contain quantifi allx px somex px somex px allx p x predic px chang quantifi vice versa depend statement bring negat connect befor predic px demorgan law applic px replac one predic connect condit conjunct disjunct appli doubl negat px replac negat predic,deduction,AH,AH154,32.23,20.4,19.65,0.0,25.9,12.96,13.36,25.5
96360,"There is a general rule for negating with quantifiers. The rules follows that:
~AxP(x) <--> Ex~P(x)
~ExP(x) <--> Ax~P(x)
The activity on every and some arguments for war was a good applicaiton of these rules as universal and existential quantifiers could be negated into other universal and existential quantifiers by applying the rules about. It is also important to note that the predicate is negated when the quantifier is converted into another type of",#deduction,4,2638,"['There', 'is', 'a', 'general', 'rule', 'for', 'negating', 'with', 'quantifiers', 'The', 'rules', 'follows', 'that', 'AxP', 'x', 'Ex', 'P', 'x', 'ExP', 'x', 'Ax', 'P', 'x', 'The', 'activity', 'on', 'every', 'and', 'some', 'arguments', 'for', 'war', 'was', 'a', 'good', 'applicaiton', 'of', 'these', 'rules', 'as', 'universal', 'and', 'existential', 'quantifiers', 'could', 'be', 'negated', 'into', 'other', 'universal', 'and', 'existential', 'quantifiers', 'by', 'applying', 'the', 'rules', 'about', 'It', 'is', 'also', 'important', 'to', 'note', 'that', 'the', 'predicate', 'is', 'negated', 'when', 'the', 'quantifier', 'is', 'converted', 'into', 'another', 'type', 'of']","['there', 'is', 'a', 'general', 'rule', 'for', 'negat', 'with', 'quantifi', 'the', 'rule', 'follow', 'that', 'axp', 'x', 'ex', 'p', 'x', 'exp', 'x', 'ax', 'p', 'x', 'the', 'activ', 'on', 'everi', 'and', 'some', 'argument', 'for', 'war', 'was', 'a', 'good', 'applicaiton', 'of', 'these', 'rule', 'as', 'univers', 'and', 'existenti', 'quantifi', 'could', 'be', 'negat', 'into', 'other', 'univers', 'and', 'existenti', 'quantifi', 'by', 'appli', 'the', 'rule', 'about', 'it', 'is', 'also', 'import', 'to', 'note', 'that', 'the', 'predic', 'is', 'negat', 'when', 'the', 'quantifi', 'is', 'convert', 'into', 'anoth', 'type', 'of']","['general', 'rule', 'negat', 'quantifi', 'rule', 'follow', 'axp', 'x', 'ex', 'p', 'x', 'exp', 'x', 'ax', 'p', 'x', 'activ', 'everi', 'argument', 'war', 'good', 'applicaiton', 'rule', 'univers', 'existenti', 'quantifi', 'negat', 'univers', 'existenti', 'quantifi', 'appli', 'rule', 'import', 'note', 'predic', 'negat', 'quantifi', 'convert', 'anoth', 'type']",general rule negat quantifi rule follow axp x ex p x exp x ax p x activ everi argument war good applicaiton rule univers existenti quantifi negat univers existenti quantifi appli rule import note predic negat quantifi convert anoth type,deduction,AH,AH154,30.88,18.9,19.0,0.0,21.8,11.91,13.12,25.0
96361,"The UD is the universe of discourse. It defines the group or set for which all the predicates and subjects given are part of. This is done to reduce ambiguity and narrow down the possible translations.
Ax(~P(x)^T(x))",#deduction,2,2639,"['The', 'UD', 'is', 'the', 'universe', 'of', 'discourse', 'It', 'defines', 'the', 'group', 'or', 'set', 'for', 'which', 'all', 'the', 'predicates', 'and', 'subjects', 'given', 'are', 'part', 'of', 'This', 'is', 'done', 'to', 'reduce', 'ambiguity', 'and', 'narrow', 'down', 'the', 'possible', 'translations', 'Ax', 'P', 'x', 'T', 'x']","['the', 'ud', 'is', 'the', 'univers', 'of', 'discours', 'it', 'defin', 'the', 'group', 'or', 'set', 'for', 'which', 'all', 'the', 'predic', 'and', 'subject', 'given', 'are', 'part', 'of', 'this', 'is', 'done', 'to', 'reduc', 'ambigu', 'and', 'narrow', 'down', 'the', 'possibl', 'translat', 'ax', 'p', 'x', 't', 'x']","['ud', 'univers', 'discours', 'defin', 'group', 'set', 'predic', 'subject', 'given', 'part', 'done', 'reduc', 'ambigu', 'narrow', 'possibl', 'translat', 'ax', 'p', 'x', 'x']",ud univers discours defin group set predic subject given part done reduc ambigu narrow possibl translat ax p x x,deduction,AH,AH154,59.64,9.9,10.0,0.0,10.5,9.69,13.31,11.0
96366,"Regarding quantifiers, we can apply the De Morgan's Law. When we want to negate a universal quantifier (A(x)(P(x))), we switch the quantifier into a existential quantifier and negate the statement within the quantifier (E(x) (~P(x))) and vice versa. This will allow us to build on our past experience with De Morgan's Law on the different operators (""and,"" ""or,"" and the conditionals) when we evaluate complicated statements that contains these quantifiers such as the one in the second activity. It is important to apply De Morgan's Law on every level (pay attention to the parentheses).",#deduction,4,2640,"['Regarding', 'quantifiers', 'we', 'can', 'apply', 'the', 'De', ""Morgan's"", 'Law', 'When', 'we', 'want', 'to', 'negate', 'a', 'universal', 'quantifier', 'A', 'x', 'P', 'x', 'we', 'switch', 'the', 'quantifier', 'into', 'a', 'existential', 'quantifier', 'and', 'negate', 'the', 'statement', 'within', 'the', 'quantifier', 'E', 'x', 'P', 'x', 'and', 'vice', 'versa', 'This', 'will', 'allow', 'us', 'to', 'build', 'on', 'our', 'past', 'experience', 'with', 'De', ""Morgan's"", 'Law', 'on', 'the', 'different', 'operators', 'and', 'or', 'and', 'the', 'conditionals', 'when', 'we', 'evaluate', 'complicated', 'statements', 'that', 'contains', 'these', 'quantifiers', 'such', 'as', 'the', 'one', 'in', 'the', 'second', 'activity', 'It', 'is', 'important', 'to', 'apply', 'De', ""Morgan's"", 'Law', 'on', 'every', 'level', 'pay', 'attention', 'to', 'the', 'parentheses']","['regard', 'quantifi', 'we', 'can', 'appli', 'the', 'de', 'morgan', 'law', 'when', 'we', 'want', 'to', 'negat', 'a', 'univers', 'quantifi', 'a', 'x', 'p', 'x', 'we', 'switch', 'the', 'quantifi', 'into', 'a', 'existenti', 'quantifi', 'and', 'negat', 'the', 'statement', 'within', 'the', 'quantifi', 'e', 'x', 'p', 'x', 'and', 'vice', 'versa', 'this', 'will', 'allow', 'us', 'to', 'build', 'on', 'our', 'past', 'experi', 'with', 'de', 'morgan', 'law', 'on', 'the', 'differ', 'oper', 'and', 'or', 'and', 'the', 'condit', 'when', 'we', 'evalu', 'complic', 'statement', 'that', 'contain', 'these', 'quantifi', 'such', 'as', 'the', 'one', 'in', 'the', 'second', 'activ', 'it', 'is', 'import', 'to', 'appli', 'de', 'morgan', 'law', 'on', 'everi', 'level', 'pay', 'attent', 'to', 'the', 'parenthes']","['regard', 'quantifi', 'appli', 'de', 'morgan', 'law', 'want', 'negat', 'univers', 'quantifi', 'x', 'p', 'x', 'switch', 'quantifi', 'existenti', 'quantifi', 'negat', 'statement', 'within', 'quantifi', 'e', 'x', 'p', 'x', 'vice', 'versa', 'allow', 'us', 'build', 'past', 'experi', 'de', 'morgan', 'law', 'differ', 'oper', 'condit', 'evalu', 'complic', 'statement', 'contain', 'quantifi', 'one', 'second', 'activ', 'import', 'appli', 'de', 'morgan', 'law', 'everi', 'level', 'pay', 'attent', 'parenthes']",regard quantifi appli de morgan law want negat univers quantifi x p x switch quantifi existenti quantifi negat statement within quantifi e x p x vice versa allow us build past experi de morgan law differ oper condit evalu complic statement contain quantifi one second activ import appli de morgan law everi level pay attent parenthes,deduction,AH,AH154,14.64,25.1,23.11,0.0,29.9,12.38,14.03,29.0
96372,"Generally, I put a ~ symbol infront of the sentence I want to negate. Then, I break it down to simpler statement, negating each statement and then find an equivalent using De Morgan's law. 
¬∀xP(x) ⇔ ∃x¬P(x)
¬∃xP(x) ⇔ ∀x¬P(x)
Because if it's not all, it means there exist one case that the statement is false. If it does not exist the case that the statement is true than all case imply the statement is false.",#deduction,3,2642,"['Generally', 'I', 'put', 'a', 'symbol', 'infront', 'of', 'the', 'sentence', 'I', 'want', 'to', 'negate', 'Then', 'I', 'break', 'it', 'down', 'to', 'simpler', 'statement', 'negating', 'each', 'statement', 'and', 'then', 'find', 'an', 'equivalent', 'using', 'De', ""Morgan's"", 'law', 'xP', 'x', 'x', 'P', 'x', 'xP', 'x', 'x', 'P', 'x', 'Because', 'if', ""it's"", 'not', 'all', 'it', 'means', 'there', 'exist', 'one', 'case', 'that', 'the', 'statement', 'is', 'false', 'If', 'it', 'does', 'not', 'exist', 'the', 'case', 'that', 'the', 'statement', 'is', 'true', 'than', 'all', 'case', 'imply', 'the', 'statement', 'is', 'false']","['general', 'i', 'put', 'a', 'symbol', 'infront', 'of', 'the', 'sentenc', 'i', 'want', 'to', 'negat', 'then', 'i', 'break', 'it', 'down', 'to', 'simpler', 'statement', 'negat', 'each', 'statement', 'and', 'then', 'find', 'an', 'equival', 'use', 'de', 'morgan', 'law', 'xp', 'x', 'x', 'p', 'x', 'xp', 'x', 'x', 'p', 'x', 'becaus', 'if', 'it', 'not', 'all', 'it', 'mean', 'there', 'exist', 'one', 'case', 'that', 'the', 'statement', 'is', 'fals', 'if', 'it', 'doe', 'not', 'exist', 'the', 'case', 'that', 'the', 'statement', 'is', 'true', 'than', 'all', 'case', 'impli', 'the', 'statement', 'is', 'fals']","['general', 'put', 'symbol', 'infront', 'sentenc', 'want', 'negat', 'break', 'simpler', 'statement', 'negat', 'statement', 'find', 'equival', 'de', 'morgan', 'law', 'xp', 'x', 'x', 'p', 'x', 'xp', 'x', 'x', 'p', 'x', 'becaus', 'mean', 'exist', 'one', 'case', 'statement', 'fals', 'doe', 'exist', 'case', 'statement', 'true', 'case', 'impli', 'statement', 'fals']",general put symbol infront sentenc want negat break simpler statement negat statement find equival de morgan law xp x x p x xp x x p x becaus mean exist one case statement fals doe exist case statement true case impli statement fals,deduction,AH,AH154,44.75,17.7,17.2,0.0,20.9,9.24,12.01,22.5
